Series Name,Series Code,Country Name,Country Code,1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Mauritania,MRT,1624.673496,1712.563742,1632.687139,1579.021676,1608.410445,1616.066303,1624.615779,1541.580558,1553.808907,1460.981642,1461.93452,1501.593425,1486.696363,1469.211947,1501.232895,1437.750482,1421.325999,1393.601055,1416.967257,1327.723041,1418.646646,1471.803309,1381.162749,1383.192297,1396.172201,1304.644391,1262.655673,1252.103005,1308.563076,1338.667681,1418.532021,1637.041913,1563.606288,1514.265501,1469.054269,1460.191797,1472.552456,1488.971776,1502.901424,1520.646216,1554.948979,1528.051523,1576.068578,1602.902256,1605.135236,1553.306156,1520.311179,1576.756241,1630.271718,1666.291042
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Mauritius,MUS,1977.689463,2408.272223,2524.539547,2587.217002,2631.988577,2327.601068,2428.264691,2530.623339,2517.080199,2607.927221,2766.590287,3012.989372,3256.422836,3453.720351,3580.40595,3810.480833,3936.766509,4138.346449,4297.409092,4412.937566,4562.746928,4768.683436,4977.190168,5224.184197,5292.869089,5671.02955,5814.748346,5867.77363,6170.648767,6397.593462,6472.873886,6756.22956,7110.694939,7466.694658,7693.764344,8011.455172,8324.783283,8591.967159,8859.212183,9181.615754,9507.871337,9868.327166,10247.69606,10652.48369,10956.94502,9362.874359,9679.121239,10552.29056,11093.75191,11628.60913
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Mexico,MEX,6740.624994,6845.371118,6888.578947,7309.607114,7814.549667,8290.288989,8875.071512,8676.57131,8098.516422,8207.923375,8194.162494,7713.612154,7716.497317,7657.727476,7783.80581,8036.861144,8197.011795,8330.264268,8411.796213,8623.48043,7970.640385,8320.652957,8770.844816,9161.895278,9264.977293,9581.969702,9398.350744,9242.278861,9221.996667,9421.289761,9491.517303,9813.828042,9877.695327,9826.342185,9074.118815,9389.06722,9575.934378,9782.517763,9738.710597,9862.481253,10021.23861,10100.50212,10193.77272,10296.86909,10159.44484,9234.643624,9728.056801,10013.36686,10253.52626,10313.48685
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,"Micronesia, Fed. Sts.",FSM,2388.249645,2340.493009,2339.54285,2403.522764,2379.242875,2140.903811,2278.807801,2153.628392,2131.395869,1988.538956,2252.265089,2364.53008,2327.856244,2331.799623,2367.544591,2410.222483,2542.217689,2592.341064,2744.199646,2679.257393,2837.150252,2734.952155,2560.838108,2626.598939,2655.475728,2774.794947,2826.842718,2840.207522,2889.046696,2809.065859,2879.621787,2895.035423,2863.835288,2819.079274,2875.738664,2952.115802,3041.777179,2979.680618,2863.903474,2790.770107,2911.16211,2915.627168,2928.722779,2917.31795,3026.122351,2958.48866,3030.846542,2929.912663,2930.55143,2937.800214
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3740.101498,3137.835017,2225.173562,2202.164453,1526.425245,1511.958318,1425.951809,1454.808616,1360.181611,1316.432549,1346.915672,1432.276893,1547.574212,1654.366293,1781.191453,1919.445508,2017.177301,2082.512601,2249.225897,2116.943575,2269.511161,2402.944463,2389.086661,2605.8503,2737.801851,2749.551371,2910.954869,3085.333058,3267.996104,3438.677327,3188.916916,3688.167294,3611.954848,3760.700063,3872.518002
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Monaco,MCO,84013.71706,86382.01602,88164.40084,90506.33806,92704.96769,93468.0634,93739.18161,95085.6031,94848.72774,94912.51739,95274.31172,96396.22838,97606.94996,100947.0544,104091.0947,105878.3728,106020.7179,106558.0242,104739.7944,106244.8986,107691.0875,108107.453,109747.0295,112873.6045,116084.5814,120456.5063,123122.1229,124481.8802,126022.2391,129403.405,132253.2184,140615.1788,162028.4806,163243.7522,142375.532,141814.7866,148272.712,146472.6779,157167.975,165288.2003,170437.1012,173120.1898,165781.7791,173041.7611,185582.7557,161262.9259,194674.7776,213937.0063,224582.4498,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Mongolia,MNG,..,..,..,..,..,..,1425.476267,1507.621655,1557.431508,1610.004312,1660.205383,1770.290354,1784.585134,1827.389681,1860.845719,1823.456238,1613.699854,1462.674672,1418.065607,1432.280727,1499.264952,1509.329211,1546.080985,1575.677162,1601.313539,1598.31282,1625.461523,1680.653353,1775.649067,1942.362637,2060.261682,2209.743218,2403.724163,2576.712958,2498.729675,2611.673266,3010.816427,3318.164966,3628.907081,3830.35892,3838.92127,3817.919627,3956.204944,4183.855664,4337.816709,4066.034109,4063.536698,4205.885545,4456.536276,4615.438662
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4488.794625,4723.143384,4290.896849,4431.60047,4462.349901,4529.123306,4623.076064,4819.14786,5013.195901,5435.886221,5798.064973,6205.821247,5833.659544,5982.199285,6166.203223,5987.891597,6188.758489,6287.462824,6491.192806,6675.134578,6982.941317,7332.186142,7626.254023,6460.591632,7321.235287,7808.547633,8304.255408,8552.588637
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Morocco,MAR,1167.787109,1263.171021,1306.129395,1301.051025,1328.206421,1340.246704,1281.851807,1359.988281,1343.304565,1394.103882,1442.958496,1542.618408,1507.199951,1654.006836,1669.732544,1695.636475,1786.762817,1720.422485,1680.710449,1830.880615,1705.448242,1886.672241,1828.968628,1931.740479,1935.47876,1957.141357,2078.966064,2127.50708,2229.576172,2301.081787,2342.154785,2489.99292,2540.615234,2648.585693,2710.666504,2767.042236,2879.539307,2927.450439,3008.185547,3051.458984,3146.247803,3124.425049,3242.644287,3304.711914,3364.739502,3090.894287,3309.130859,3325.560547,3403.319824,3478.994629
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Mozambique,MOZ,..,..,..,..,..,251.5675492,258.8506061,235.7674828,194.6456547,178.4156864,176.8540862,169.7877997,193.9569025,210.2223049,222.0431235,221.0489811,227.4627362,206.1946076,221.62458,220.4785833,212.0862499,227.1984867,247.1849456,266.6727054,291.5600187,287.3906303,317.1857036,340.1353702,356.5211574,377.0649581,391.6997582,420.5264628,442.0495741,460.9472949,475.7881781,494.1628591,514.8699572,540.2945178,559.3939537,585.2667161,610.5637747,620.779715,618.3976944,621.1537342,617.13932,591.80406,588.2158547,596.0588895,610.1749728,603.5897445
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Myanmar,MMR,145.4579601,151.3815281,157.3376204,164.3584201,169.5994331,179.5886009,187.4399735,194.3608623,198.9731435,204.503944,206.1790242,200.2155768,188.8716675,164.7004166,168.1138542,170.2334367,166.7104399,180.3332274,188.6805253,200.1247885,211.2656359,222.0133598,231.5879541,242.1321481,265.4553351,298.5904645,328.9738727,364.8558002,411.4987641,463.3301357,522.0995448,586.0855799,651.7297309,714.620419,785.6348532,854.932478,895.5125388,953.1230819,1024.690605,1099.243878,1166.733055,1225.37914,1290.56409,1361.568313,1440.989882,1301.313864,1136.995661,1174.766979,1177.766496,1158.479281
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Namibia,NAM,..,..,..,..,..,3543.528308,3538.059084,3461.85974,3309.621392,3213.573774,3137.538954,3187.749032,3196.996587,3111.606545,2974.567874,2857.337775,2989.400016,3104.245361,2959.275038,2918.377403,2945.36227,2958.240607,3004.308044,3025.32668,3050.460989,3083.596579,3055.404448,3145.945663,3232.305897,3582.895033,3627.750598,3834.998947,3987.617961,4036.381875,3989.207114,4165.129902,4302.724514,4420.967414,4549.267591,4701.956942,4774.106509,4648.627135,4476.733244,4400.475377,4243.092745,3787.49944,3809.807534,3905.551352,3977.9778,4034.350533
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Nauru,NRU,43850.61804,42150.93397,40397.48921,38533.3614,36595.51609,34723.13727,32927.16836,31199.70099,29671.36194,28281.39494,26925.50567,25595.36948,24307.18919,23058.05118,21871.61766,20743.04823,16414.21427,13510.66363,11242.22836,10770.2739,9889.575604,8701.313162,7911.354449,6978.081603,6526.786622,6090.657324,5700.165312,5156.212165,5182.712966,4958.594942,4946.368309,5366.349768,4181.643169,5039.43231,4751.284074,4730.930011,5382.4533,6632.106077,6710.625312,7649.089713,7703.431499,7898.227701,7309.381386,7124.017604,7655.243403,7769.406946,8282.366839,8460.347739,8461.97418,8559.031459
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Nepal,NPL,333.7692982,340.9061193,343.4033377,350.305705,350.3204464,334.219179,353.7008141,358.6099201,339.7783767,364.0323088,377.7253539,386.3405596,384.6596367,405.6389297,413.8940231,422.7247386,438.1561942,443.4620448,448.1309409,472.9510828,477.7410996,492.212428,506.4268744,511.5487113,524.2725691,547.2210823,564.2862292,556.4384545,570.2896736,589.4699287,603.1901086,617.4776386,633.2261291,666.8650954,692.4000008,721.2652214,742.6172527,775.3105785,801.0390608,846.6655418,875.5436355,875.1889437,951.8572986,1021.914922,1077.117965,1031.536188,1062.788843,1113.554623,1136.427693,1179.812728
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Netherlands,NLD,24166.34025,25045.88497,25524.9216,26052.35142,26394.26393,26537.61853,26149.65104,25707.04464,26139.85324,26833.44912,27397.73907,28005.45695,28365.75133,29152.91325,30259.43233,31308.91342,31820.8313,32119.95188,32297.97662,33054.44956,33916.50079,34915.17159,36211.64929,37661.73373,39298.73344,40665.33817,41297.31988,41135.41907,40981.8477,41663.14778,42411.34538,43841.12234,45445.52287,46227.21116,44304.41193,44659.27284,45239.73189,44631.87454,44487.03063,45042.06695,45793.81354,46655.03634,47670.10573,48463.02997,49254.01589,47086.58042,49780.84405,51777.54316,51305.62828,51471.04963
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30858.72371,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,New Zealand,NZL,23466.96566,23476.2922,22482.07641,22546.4701,23131.05141,23398.76051,24394.08843,24377.48374,24887.96866,25856.10018,26111.93361,26825.03808,26853.02591,26684.70734,26599.77996,26395.6956,24873.01165,24884.49574,26174.83377,27151.47171,28020.24887,28576.43998,28790.30012,28780.93418,30169.7402,30853.80764,31718.76284,32641.82022,33517.08933,34372.58911,35126.33416,35665.35333,36414.3173,35739.35846,35370.58519,35489.76315,35957.52325,36607.14939,37267.6587,38056.26467,38665.3723,39235.36956,39722.60684,40371.54563,40655.08378,39646.34669,41273.38208,42668.04202,42207.96957,41416.28489
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Nicaragua,NIC,2643.013146,2697.477451,2836.586568,2539.734186,1817.554224,1850.000935,1894.881272,1828.545145,1863.300051,1789.105086,1675.622397,1620.248614,1572.333042,1345.337431,1291.343801,1260.873828,1229.806045,1206.962319,1176.115361,1189.835161,1234.768283,1288.940972,1317.890465,1346.072761,1420.318301,1458.374901,1482.315172,1475.486354,1494.956188,1555.874257,1601.487707,1644.371936,1703.207803,1736.657406,1655.72029,1704.37875,1786.628634,1876.175972,1941.456286,2006.648696,2074.456206,2140.144059,2209.632734,2107.339626,2019.915186,1950.191812,2128.308814,2175.738991,2241.122355,2290.471625
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Niger,NER,566.6757008,555.0742913,581.7011686,641.4418217,667.3644142,631.839702,612.1572905,607.1515031,566.6478752,457.605845,478.4876324,493.8040771,479.5105681,497.1645579,486.8656839,465.9238895,449.7192669,444.6327753,432.1844496,426.2675068,422.5231539,409.0393587,401.7249881,427.0860303,411.7356992,392.8986169,406.9234937,412.1237932,406.3337575,393.3987815,407.1909311,415.8520221,413.4191263,429.1955428,421.6509013,441.0791661,434.9862649,463.0662655,469.6902142,482.7452474,485.6625742,495.0174372,501.6153055,519.5469935,532.1860246,533.1943289,523.2631795,566.797963,557.5726527,585.0163476
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Nigeria,NGA,2089.855078,2214.322616,2278.697218,2082.552799,2155.789653,2177.415787,1834.287608,1659.098144,1440.017478,1387.92176,1428.927428,1391.478772,1398.248833,1461.191322,1449.680176,1577.196166,1541.590663,1571.190226,1498.95895,1433.388611,1395.074885,1416.101895,1420.23878,1419.317709,1390.469211,1421.67988,1465.457203,1644.395189,1717.214511,1824.802695,1889.251753,1949.158568,2020.833163,2098.283392,2204.607256,2315.466765,2370.976571,2403.653879,2495.341066,2583.61557,2585.733607,2481.814904,2441.712364,2431.778578,2431.535285,2337.575874,2372.573145,2398.986228,2416.361982,2447.638697
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3534.322651,3328.639508,3146.022355,2948.271518,2917.058946,2876.072229,2889.885164,2954.523831,3038.139834,3154.849182,3283.379341,3169.325144,3240.110645,3307.920408,3473.765448,3657.563077,3866.746506,4140.633548,4392.550716,4405.200458,4582.365175,4711.130279,4708.051685,4863.680887,5053.750012,5262.686719,5429.946784,5510.818629,5698.393345,5961.584754,5743.726494,6064.923151,6250.62721,6393.773466,6700.644522
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24066.53616,24650.04055,24445.46184,21882.29279,20940.16198,20117.70373,18451.39055,15710.58073,16293.30595,15226.13088,15457.42582,16015.03492,16869.52704,17665.10075,23158.5745,28989.34702,23756.60758,21451.44016,15410.11869,16365.01674,19461.86111,..,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Norway,NOR,32814.9157,34564.0687,35850.33485,37095.61385,38585.98737,40217.74816,40720.21481,40666.40513,42142.33667,44567.00468,46901.3243,48623.38468,49244.99283,48855.8114,49159.70361,49937.45576,51233.03612,52758.94525,53938.0213,56343.01054,58380.56847,61005.88004,63882.4765,65197.94631,66094.73545,67846.59686,68899.5269,69472.98368,69719.31226,72090.98629,73524.25492,74729.7366,76115.70668,75535.2118,73141.30733,72804.39562,72660.67541,73661.67858,73515.91449,74180.32387,74809.9658,75017.49448,76247.41164,76373.64746,76712.28712,75287.20595,77812.71156,79620.16355,78775.84942,79670.142
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Oman,OMN,12294.96332,14168.44697,13631.61553,12472.08866,12343.13648,12406.64124,13751.49819,14513.98136,16018.8529,17703.05931,18998.6682,18173.34117,16524.17935,16544.44041,17522.61825,16629.45566,16805.72184,17404.13146,17694.16051,17848.81877,18398.72421,18639.20394,19458.92664,19167.75547,18965.21423,19881.73643,20546.05541,20150.1132,19485.64415,19534.86014,19629.04515,20096.39656,20642.74896,22007.7339,22819.19773,22766.05036,20993.90794,19824.12155,19299.94005,18726.20269,18808.30779,18830.60572,18277.94556,18269.67694,18089.58667,17743.88588,18291.3388,18792.44606,17814.02239,17315.71106
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Pakistan,PAK,640.1243576,652.8380552,657.6593839,688.1902842,689.7435937,729.7759975,755.3518864,775.0400437,799.4132013,813.9818116,848.4595088,865.3837802,890.3422228,926.5577893,941.2443094,950.8846448,966.5224957,1011.625084,1001.258548,1009.064295,1028.965924,1047.886635,1028.998048,1026.500337,1035.498882,1049.542297,1057.867678,1059.04171,1090.27524,1146.996328,1201.233594,1243.941426,1265.355675,1258.051889,1269.074321,1256.694822,1261.831619,1275.488069,1309.700804,1343.307781,1380.470208,1452.186583,1495.261875,1561.681698,1573.833083,1526.005975,1595.027922,1642.28067,1616.396701,1643.682406
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Palau,PLW,11578.0032,11625.55878,11860.54315,11883.23787,11937.6175,11956.9202,11786.35758,11472.15189,11413.27324,11644.44566,11962.66607,12310.82282,12699.38205,13105.44041,13540.5431,13982.88992,14335.2726,13103.11321,11222.59937,11756.06502,12715.23419,13672.64901,13636.43661,13596.80035,12606.01468,12100.4308,12771.14024,13307.92034,12776.77075,13172.17552,13622.55635,13762.64067,14215.1688,13641.26202,12853.68464,12955.26959,13857.90949,14278.82791,13937.07968,14546.65245,15690.75971,15598.02218,15076.81646,15091.70766,15135.48759,14232.24194,12275.27107,12129.80098,12379.78841,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Panama,PAN,4948.797649,4905.042065,4837.270145,5183.570355,5289.37657,5840.960937,6229.526544,6409.686717,5979.518169,5999.682436,6152.784303,6229.618741,5982.344799,5069.862617,5039.88259,5333.218704,5712.988605,6053.467664,6252.488295,6299.53554,6280.462465,5799.885601,6122.646648,6504.970119,6709.722761,6856.14919,6787.862679,6825.177474,7037.081657,7468.765931,7935.871351,8557.980177,9507.646411,10288.15499,10267.06332,10698.07176,11761.49885,12668.29455,13236.83068,13611.54908,14082.65485,14474.12436,15045.54564,15375.64351,15602.54209,12647.08266,14552.94016,15917.42754,16872.88347,17137.34779
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Papua New Guinea,PNG,2196.989348,2076.435353,2048.908254,2177.152398,2171.057419,2077.583613,2029.421053,1994.61293,2016.075881,1966.703971,2002.022984,2051.252218,2062.961218,2077.601609,2002.680816,1892.306793,2008.351519,2206.996333,2515.638395,2570.336911,2397.400453,2492.079628,2310.98774,2147.045263,2112.095097,1989.578822,1920.780039,1854.418317,1832.678703,1821.847411,1875.822735,1915.234941,2000.972619,1934.032016,2003.241097,2140.50939,2102.031921,2139.480967,2162.105926,2391.357803,2484.59634,2557.09463,2584.888364,2518.458993,2572.56178,2438.611379,2378.371682,2467.234888,2515.290704,2572.032257
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Paraguay,PRY,2428.108523,2547.262838,2770.712116,3027.557215,3301.624894,3592.561273,3816.55409,3659.882592,3450.26584,3448.839088,3504.478296,3575.796904,3739.834102,3851.516319,4006.159999,4059.773431,4091.490448,4054.044261,4147.784406,4262.144958,4445.189782,4411.372801,4496.023365,4402.111101,4252.490657,4074.489533,3972.884279,3916.440223,4035.718339,4151.345848,4193.280865,4349.311971,4540.382359,4788.663188,4727.596858,5191.050143,5342.190157,5230.262449,5583.122745,5794.476444,5879.337923,6041.958794,6243.133631,6354.239201,6243.536209,6109.196081,6278.110067,6218.197907,6449.230288,6640.838166
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Peru,PER,3933.702556,3893.418313,3811.69776,3619.693032,3674.961843,3797.436216,3909.666769,3805.244709,3325.455324,3361.21738,3347.82743,3578.000913,3837.267699,3397.016307,2912.664343,2706.922532,2709.277545,2640.313739,2723.284231,2998.576931,3158.983386,3186.90077,3331.151511,3258.297462,3250.378023,3286.273085,3261.664251,3398.749914,3502.791657,3640.602999,3835.132193,4091.362686,4407.791217,4778.526422,4801.171537,5167.392593,5453.457187,5740.043463,6021.461428,6103.918647,6231.711503,6392.254749,6457.419403,6593.144375,6626.260835,5831.830248,6547.847182,6667.516956,6568.000278,6711.194033
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Philippines,PHL,1587.499283,1683.659989,1730.594097,1772.228202,1822.145023,1867.568624,1881.815203,1898.139306,1878.601734,1696.576738,1537.665558,1551.408928,1576.97337,1638.036824,1696.002363,1704.075689,1656.383497,1624.349398,1620.355058,1654.746139,1693.808731,1752.238001,1800.259131,1746.525905,1759.421052,1793.347611,1807.708925,1837.254293,1892.82162,1978.344891,2037.877661,2110.420448,2209.346511,2264.946291,2256.725548,2373.143121,2416.752121,2533.74142,2654.415069,2776.920059,2909.85818,3076.337419,3247.450388,3410.93648,3575.881709,3198.6669,3350.975876,3577.701366,3744.697638,3925.30487
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5111.34533,4735.927698,4840.168585,5008.349089,5262.315235,5671.895737,6012.958064,6391.131728,6684.114778,6998.794751,7401.576976,7494.960895,7640.993078,7915.554244,8323.387738,8598.576812,9137.658508,9760.70426,10187.20179,10446.52891,10808.39757,11370.31343,11542.23534,11628.22868,12093.16228,12637.52203,13026.1859,13695.64528,14551.08503,15221.30906,15090.22284,16368.62397,17303.64494,17410.38301,17984.38001
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Portugal,PRT,9072.050891,9426.10706,9849.083553,10017.75794,10469.81356,10832.52679,10912.7743,11077.87301,11007.50608,10759.11312,11030.95349,11477.29654,12212.99845,13141.29665,14008.10589,14593.27053,15265.87933,15444.20054,15110.13928,15214.93078,15811.71716,16304.37946,16946.08688,17671.31352,18258.09118,18822.09331,19053.08995,19095.11025,18846.54119,19137.83709,19251.71451,19529.31221,19979.57062,20014.47493,19371.13188,19698.68367,19389.63959,18679.76268,18597.72146,18836.8968,19215.7813,19662.82312,20364.19637,20997.77449,21569.18746,19778.71385,20747.69916,22042.86821,22311.30522,22479.20271
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Puerto Rico (US),PRI,12914.14703,13495.66811,14091.18908,14871.8653,15851.89228,16329.15347,16330.41843,15905.01942,15374.51178,16125.05699,16463.00212,17117.41576,17935.03493,18815.91653,19453.76692,18733.64525,19030.24154,19770.76847,20515.52073,21176.67017,21936.41791,22193.57913,23061.33449,24197.30975,25374.1017,26131.96306,27722.36719,27940.38262,27937.81659,30375.78958,29815.21642,29519.73868,29347.846,28976.13105,28565.76792,28569.50771,28706.02075,28968.69421,29115.35492,29141.20386,29242.04147,29326.57488,29061.55638,28808.85186,29185.097,28144.72232,28416.62313,29643.74089,29943.3855,30914.36605
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Qatar,QAT,69330.98885,69382.61398,59679.74894,60529.95604,59542.24233,55253.81064,52401.44048,45982.0956,42654.78621,42309.99263,39368.89595,39682.2413,38241.80978,39095.60383,40125.03289,40125.44503,38185.15133,41171.72351,39377.87416,38744.01422,38526.85348,39095.05795,48844.91749,51513.6335,50917.39641,52234.42444,51633.96068,52752.70812,52255.3835,59990.30649,60416.78292,64676.39689,61423.08709,61213.79439,60781.87495,72333.98486,81608.57169,80621.86072,76486.9693,71756.06493,68985.2947,67294.45858,64497.69872,64410.81713,63430.46076,57769.6041,65488.51179,64315.62636,65111.03332,62188.82786
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5019.437027,4409.151721,4059.098605,4126.768593,4295.270658,4572.258034,4764.636821,4546.667531,4463.607918,4453.78126,4569.309148,4875.303106,5248.549946,5410.308358,6008.640485,6328.090223,6876.778414,7483.973758,8318.003428,7924.870581,7660.706676,8044.571949,8234.285534,8287.958441,8661.473973,8977.017482,9286.876782,10106.22696,10788.01509,11270.4758,10916.31261,11607.97712,12114.87151,12399.00083,12493.42606
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8105.89502,7849.519043,7432.021484,6345.912109,5798.914551,5071.742676,4862.646484,4686.862793,4760.339355,4515.509277,4819.380371,5323.666504,5618.955566,5910.171875,6370.453613,6856.678223,7323.385254,7949.896973,8640.40625,9093.700195,8381.868164,8755.120117,9120.820313,9464.010742,9601.537109,9493.8125,9277.713867,9269.319336,9418.914063,9674.787109,9882.024414,9632.325195,10231.31836,10119.0625,10562.02637,11043.25977
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Rwanda,RWA,297.252682,344.884464,341.5228182,361.8971037,392.811022,414.8852723,423.6707489,417.4227919,427.8707913,396.1535378,399.8723958,407.8941341,394.648242,399.4663155,387.2799685,368.2196027,351.7285431,364.8092072,322.7168189,188.6582786,305.3878247,291.2108407,286.8051947,299.6011399,310.0981304,333.3550904,358.4460589,400.2704215,400.1916209,418.7809976,446.0298099,474.3645998,497.1716225,538.3253724,557.3978052,583.3714168,614.5396505,651.8528191,666.4087892,690.6103954,733.9986304,759.6062887,771.069238,817.5784379,874.6396595,826.3913083,896.2710342,948.4136876,1004.332167,1070.450038
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Samoa,WSM,2361.78248,2520.010011,2459.153422,2586.588428,2842.219677,2642.834121,2384.532021,2350.194889,2357.06875,2386.243683,2478.984712,2612.123376,2615.349407,2567.139859,2655.654744,2534.122049,2471.07143,2452.186853,2531.281931,2447.202602,2589.405241,2751.654267,2746.336608,2785.311713,2824.553304,2945.372179,3137.464038,3291.342448,3444.998577,3535.738138,3755.782428,3820.922395,3818.255038,3925.874333,3875.942917,4081.15536,4201.456637,4007.910928,3976.392893,3967.237305,4084.360838,4373.237924,4393.373163,4321.005183,4466.080755,4283.072803,3945.719489,3710.624627,4026.100943,4378.053937
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48409.54768,51376.43622,55318.44583,55806.92197,58173.2936,57615.41006,59090.23311,58393.22367,59049.57745,60604.35089,62776.94616,61572.74357,52873.26819,49672.69778,46450.02517,42082.55545,42293.48707,42492.85092,43146.82404,43886.21469,43057.77848,42818.69627,43525.42257,40506.85211,46834.13951,51277.3461,..,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Sao Tome and Principe,STP,1075.525522,1065.939416,1281.277077,1283.357084,1454.96872,1405.760615,1234.820854,1249.502682,1179.55626,1087.441534,1163.807243,1071.361644,1014.691258,1008.243594,1013.507604,967.4908075,957.9464831,946.4824951,939.6066694,943.8914043,947.3315385,947.0301513,942.9711853,953.9855009,966.2268289,959.938181,973.4242521,982.3290656,1036.861963,1047.057961,1089.147788,1157.086145,1170.516125,1214.141147,1225.605419,1216.350252,1214.961303,1225.694526,1263.70424,1301.321464,1298.109466,1342.533808,1375.594033,1413.843486,1420.660083,1430.841193,1428.286761,1403.233567,1380.601694,1365.436976
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Saudi Arabia,SAU,53743.56319,58684.09311,58778.05561,55609.83604,58225.42227,58094.29219,56355.6151,44478.94205,37250.51351,33693.40348,29520.52133,28170.24014,25788.64616,26066.24754,24884.33193,25918.96508,26742.68226,26709.03282,25649.06447,24808.65289,23876.24613,23699.13522,23406.03466,23179.85812,22214.42564,22247.8567,21193.09229,20025.432,20765.93877,21545.89499,21838.19153,21616.33558,21196.7926,21629.84057,20577.54534,21830.14243,23314.56514,23643.02861,23057.35629,23404.7306,23256.15496,22783.03896,23035.12,24393.51883,24905.66345,22827.67194,24922.67169,26706.91793,25634.82375,24917.18601
